id,series_id,season,episode,title,release_date,description
889,11,1,19,"Supernova, Part 1",2022-12-22,"Surrounded by the Federation armada, the crew attempts to stop their ship from destroying all of Starfleet."
890,11,1,20,"Supernova, Part 2",2022-12-29,"As the Federation hangs in the balance, the crew must make the ultimate sacrifice to save Starfleet's future."
891,11,2,1,"Into the Breach, Part 1",2024-07-01,"Dal and his friends board Janeway's starship to investigate the wormhole created by the Protostar. Tired of his training, Dal longs for some action."
892,11,2,2,"Into the Breach, Part 2",2024-07-01,Gwyn runs into a familiar foe on the planet Solum. Janeway reveals the true stakes of their mission to Dal and his friends.
893,11,2,3,Who Saves the Saviors,2024-07-01,"Traveling through the time rift, Dal and the crew search for Chakotay on Solum. With the support of her father, Gwyn challenges Ascencia."
894,11,2,4,Temporal Mechanics 101,2024-07-01,"Although separated by decades, the Infinity and the Voyager crews band together to save Gwyn's life. A mysterious messenger reaches out to Gwyn."
895,11,2,5,Observer's Paradox,2024-07-01,"Reunited on Voyager and under strict supervision, the gang must decode a secret message their mysterious benefactor left with Murf."
896,11,2,6,Imposter Syndrome,2024-07-01,"Hoping to hijack the Infinity before its scheduled destruction, Dal and the crew create hologram doubles to cover for their absence."
897,11,2,7,The Fast and the Curious,2024-07-01,"After using a Borg conduit to travel through time faster, Dal and his friends find themselves at the mercy of a demanding Kazon."
898,11,2,8,Is There in Beauty No Truth?,2024-07-01,"The crew detours to a colony of non-corporeal entities, who offer Zero an opportunity to obtain a physical body. Janeway discovers Dal's real intentions."
899,11,2,9,"The Devourer of All Things, Part 1",2024-07-01,"Finally arriving at the coordinates, the Infinity crew discovers a hidden planet - and the long-awaited identity of their mysterious messenger."
900,11,2,10,"The Devourer of All Things, Part 2",2024-07-01,"On the run from their time-erasing pursuers, the Infinity crew and their new ally search for an escape. Voyager embarks on a rescue mission."
901,11,2,11,"Last Flight of the Protostar, Part 1",2024-07-01,"Thanks to Wesley Crusher's timely intervention, the cadets find the Protostar - but the ship's marooned guardian isn't eager for their assistance."
902,11,2,12,"Last Flight of the Protostar, Part 2",2024-07-01,"Chakotay and the cadets devise a bold but perilous plan to relaunch the Protostar. Before the ship can fly, however, it will first have to sail."
903,11,2,13,A Tribble Called Quest,2024-07-01,"While harvesting bosonite on a barren world, the crew encounters aggressive, genetically-modified tribbles - and the Klingon scientist who created them."
904,11,2,14,Cracked Mirror,2024-07-01,"The Protostar's reunion with Voyager has unexpected side effects, bouncing the crew between alternate realities - including the Mirror Universe."
905,11,2,15,"Ascension, Part 1",2024-07-01,"Just as the Protostar and Voyager crews bring their mission to a close, a former enemy suddenly resurfaces with surprising new powers."
906,11,2,16,"Ascension, Part 2",2024-07-01,"Overwhelmed by Asencia's mysteriously advanced weaponry, the Protostar and Voyager crews take a series of calculated risks that endanger the cadets."
907,11,2,17,Brink,2024-07-01,"As war looms between the Federation and Solum, Gwyn proposes to lead the cadets on an undercover mission to gather intelligence and rescue Ilthuran."
908,11,2,18,Touch of Grey,2024-07-01,"Admiral Janeway devises a clever plan to liberate her crew from Asencia's prison, where they're trapped with an angry captive from the Loom."
909,11,2,19,"Ouroboros, Part 1",2024-07-01,"A desperate Asencia launches an all-out attack on the Federation that will destroy subspace, while Wesley and the cadets try to correct the timeline."
910,11,2,20,"Ouroboros, Part 2",2024-07-01,The cadets fight Asencia in a battle for control of Solum and the future - but a sudden invasion by a destructive species complicates their end-game.
911,12,1,1,Strange New Worlds,2022-05-05,Captain Christopher Pike comes out of self-imposed exile to rescue an officer gone missing during a secret mission.
912,12,1,2,Children of the Comet,2022-05-12,An ancient alien relic thwarts the Enterprise crew from re-routing a comet on track to strike an inhabited planet.
913,12,1,3,Ghosts of Illyria,2022-05-19,"Una must confront a secret she's been hiding when a contagion ravages the ship, incapacitating the rest of the crew."
914,12,1,4,Memento Mori,2022-05-26,Pike must find unconventional Starfleet methods to deal with a malevolent force that attacks the Enterprise.
915,12,1,5,Spock Amok,2022-06-02,A personal visit causes a comedy of errors during Spock & Pike's crucial negotiations with an unusual alien species.
916,12,1,6,Lift Us Where Suffering Cannot Reach,2022-06-09,"A threat to an idyllic planet reunites Captain Pike with the lost love of his life. To protect her and a scientific holy child from a conspiracy, Pike offers his help and is forced to face unresolved feelings of his past."
917,12,1,7,The Serene Squall,2022-06-16,"While on a dangerous humanitarian mission, the crew of the Enterprise stumbles into a harrowing game of leverage with the quadrant's deadliest space pirate."
918,12,1,8,The Elysian Kingdom,2022-06-23,The USS Enterprise becomes stuck in a nebula that's home to an alien consciousness which traps the crew in a fairy tale.
919,12,1,9,All Those Who Wander,2022-06-30,Enterprise crew comes face-to-face with their demons - and scary monsters too - when their landing party's stranded on a barren planet with a ravenous enemy.
920,12,1,10,A Quality of Mercy,2022-07-07,"In the season one finale, just as Captain Pike thinks he's figured out how to escape his fate, he's visited by his future self, who shows him the consequences of his actions."
921,12,2,1,The Broken Circle,2023-06-15,A distress call from Lt. Noonien-Singh compels Spock to disobey orders and take the Enterprise and its crew into disputed space on a rescue mission.
922,12,2,2,Ad Astra per Aspera,2023-06-22,"Commander Una Chin-Riley faces court martial, imprisonment and dishonorable discharge from Starfleet."
923,12,2,3,Tomorrow and Tomorrow and Tomorrow,2023-06-29,La'an travels back in time to 21st-century Earth to prevent an attack which will alter humanity's future history.
924,12,2,4,Among the Lotus Eaters,2023-07-06,"Returning to a planet that dredges up tragic memories, Captain Pike and his landing party find themselves forgetting everything, including their own identities as he confronts a ghost from his past."
925,12,2,5,Charades,2023-07-13,"A shuttle accident leads to Spock's Vulcan DNA being removed by aliens, making him fully human and completely unprepared to face T'Pring's family during an important ceremonial dinner."
926,12,2,6,Lost in Translation,2023-07-20,Uhura seems to be the only one who can hear a strange sound that seems to trigger terrifying hallucinations.
927,12,2,7,Those Old Scientists,2023-07-22,"An accident while investigating a time portal sends Ensigns Beckett Mariner and Bradward Boimler through time from the 24th Century, and Captain Pike and his crew must get them back where they belong before they can alter the timeline."
928,12,2,8,Under the Cloak of War,2023-07-27,"Captain Pike and his crew welcome a Klingon defector aboard the U.S.S. Enterprise, but his presence triggers the revelation of some shocking secrets."
929,12,2,9,Subspace Rhapsody,2023-08-03,"An accident with an experimental quantum probability field causes everyone on the Enterprise to break uncontrollably into song, but the real danger is that the field is expanding & beginning to impact other ships - allies & enemies alike."
930,12,2,10,Hegemony,2023-08-10,"When the Enterprise investigates an attack on a colony at the edge of Federation space, Captain Pike and the crew face the return of a formidable enemy."
931,12,3,1,"Hegemony, Part II",2025-07-17,"Pike risks it all, taking the Enterprise on a daring rescue mission behind enemy lines, while the landing party attempts an escape from a deadly enemy."
932,12,3,2,Wedding Bell Blues,2025-07-17,"At a Federation celebration, an uninvited guest disrupts Spock and the crew's reflections."
933,12,3,3,Shuttle to Kenfori,2025-07-24,"In order to cure Batel, Pike and M'Benga travel to Klingon space, where M'Benga's past resurfaces on a dangerous planet."
934,12,3,4,A Space Adventure Hour,2025-07-31,"When La'An tests a prototype holodeck with a fictional case only she can solve, the consequences of failure get greater and greater, with the Enterprise hanging in the balance."
935,12,3,5,Through the Lens of Time,2025-08-07,Chapel and Korby's quest leads the Enterprise to ancient ruins hiding a dark secret.
936,12,3,6,The Sehlat Who Ate Its Tail,2025-08-14,Kirk's first day as captain turns disastrous when a scavenger ship seizes the Enterprise.
937,12,3,7,What Is Starfleet?,2025-08-21,"While aiding a war-torn planet, Pike and crew face scrutiny from a probing journalist."
938,12,3,8,Four-and-a-Half Vulcans,2025-08-28,"After a mission turns crew members into Vulcans, trouble arises when they try to revert to human."
939,12,3,9,Terrarium,2025-09-04,"Stranded on a toxic moon, Ortegas must defy her deepest beliefs to survive."
940,12,3,10,New Life and New Civilizations,2025-09-11,"When an ancient evil resurfaces, Pike faces a life-altering choice to stop it."
941,13,1,1,Kids These Days,2026-01-15,"After fleeing since childhood, 21-year-old genius Caleb must decide whether to accept a spot at the new Starfleet Academy from Chancellor Nahla Ake - the captain who imprisoned his mother 15 years ago."
942,13,1,2,Beta Test,2026-01-15,"While struggling with doubts about his Starfleet Academy future, Caleb guides a former ally's daughter around campus, leading him to discover the true meaning of Academy life."
943,13,1,3,Vitus Reflux,2026-01-22,"While our cadets compete to join an elite team at the Academy, a battle of escalating pranks breaks out between Starfleet Academy and the rival War College. Tensions rise, threatening their newly emerging bonds and a blossoming romance."
944,13,1,4,Vox in Excelso,2026-01-29,Jay-Den faces an existential crisis that threatens his species while confronting his past.
945,13,1,5,Series Acclimation Mil,2026-02-05,Sam sets out to solve an ancient Starfleet mystery and embarks on a journey of self-discovery.
946,13,1,6,"Come, Let's Away",2026-02-12,"Cadets face a deadly new threat during their first training mission aboard a derelict vessel, forcing them to fight for their lives as Nahla turns to an unlikely ally for assistance."
947,13,1,7,Ko'Zeine,2026-02-19,"During a school holiday, cadets return home and must choose between family expectations and dreams."
